activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,53704,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2ccccc2c1/C=N/N=C(/N)S,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '24.11', 'le': '0.47', 'lle': '3.82', 'sei': '10.42'}",CHEMBL90867,,CHEMBL90867,6.25,0,http://www.openphacts.org/units/Nanomolar,167035,=,1,1,=,,IC50,nM,,560.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,560.0
,53706,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=N\N=C(\N)S)c1ccccc1Cl,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL90235,,CHEMBL90235,,0,http://www.openphacts.org/units/Nanomolar,167058,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,53707,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(/S)NC(C)C)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91322,,CHEMBL91322,,0,http://www.openphacts.org/units/Nanomolar,166988,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,54924,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N1CCC(c2ccc(Cl)c(Cl)c2)=N1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '26.34', 'le': '0.62', 'lle': '4.57', 'sei': '17.35'}",CHEMBL329346,,CHEMBL329346,7.22,0,http://www.openphacts.org/units/Nanomolar,166994,=,1,1,=,,IC50,nM,,60.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,60.0
,54927,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL92903,,CHEMBL92903,,0,http://www.openphacts.org/units/Nanomolar,167018,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,54928,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)N/N=C/c1ccc(-c2ccc(Br)cc2)o1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91893,,CHEMBL91893,,0,http://www.openphacts.org/units/Nanomolar,166998,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,56130,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/N=C(\S)N/N=C(\CC)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91195,,CHEMBL91195,,0,http://www.openphacts.org/units/Nanomolar,166989,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,56131,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\NC(N)=O)c1ccc(Cl)c(Cl)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91439,,CHEMBL91439,,0,http://www.openphacts.org/units/Nanomolar,167006,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,57402,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=N/NC(N)=S)cc1O,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL242103,,CHEMBL242103,,0,http://www.openphacts.org/units/Nanomolar,167039,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,10000.0
,57403,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=N\NC(N)=O)c1cccc(C(F)(F)F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL330503,,CHEMBL330503,,0,http://www.openphacts.org/units/Nanomolar,167002,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,58538,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(/S)NCc1ccco1)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL90859,,CHEMBL90859,,0,http://www.openphacts.org/units/Nanomolar,167021,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,59858,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,N/C(S)=N/N=C/c1cc(C#Cc2ccccc2)cs1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91266,,CHEMBL91266,,0,http://www.openphacts.org/units/Nanomolar,166986,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,10000.0
,59859,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1ccc(Br)cc1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL90023,,CHEMBL90023,,0,http://www.openphacts.org/units/Nanomolar,167048,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,59860,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=N\N=C(\N)S)c1ccc(Cl)s1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '24.48', 'le': '0.60', 'lle': '3.35', 'sei': '11.28'}",CHEMBL90181,,CHEMBL90181,5.72,0,http://www.openphacts.org/units/Nanomolar,167027,=,1,1,=,,IC50,nM,,1900.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,1900.0
,61313,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1ccc(Cl)cc1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL93125,,CHEMBL93125,,0,http://www.openphacts.org/units/Nanomolar,167047,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,61314,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(S)N/N=C/c1cccc(C(F)(F)F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '25.56', 'le': '0.54', 'lle': '3.83', 'sei': '13.10'}",CHEMBL90688,,CHEMBL90688,6.32,0,http://www.openphacts.org/units/Nanomolar,167052,=,1,1,=,,IC50,nM,,480.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,480.0
,61315,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '13.47', 'le': '0.32', 'lle': '-0.18', 'sei': '15.77'}",CHEMBL420616,,CHEMBL420616,5.80,0,http://www.openphacts.org/units/Nanomolar,167013,=,1,1,=,,IC50,nM,,1600.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,1600.0
,62566,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,N/C(S)=N/N=C/c1cc(Cl)cc(Cl)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '25.19', 'le': '0.61', 'lle': '3.68', 'sei': '12.32'}",CHEMBL421363,,CHEMBL421363,6.25,0,http://www.openphacts.org/units/Nanomolar,167056,=,1,1,=,,IC50,nM,,560.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,560.0
,62567,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CN(C(=N)S)N=C1c1cccc(C(F)(F)F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '25.75', 'le': '0.53', 'lle': '4.17', 'sei': '18.75'}",CHEMBL91003,,CHEMBL91003,7.40,0,http://www.openphacts.org/units/Nanomolar,166991,=,1,1,=,,IC50,nM,,40.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,40.0
,63957,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,N/C(S)=N/N=C/c1ccc(Cl)c(Cl)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '25.54', 'le': '0.62', 'lle': '3.77', 'sei': '12.49'}",CHEMBL415311,,CHEMBL415311,6.34,0,http://www.openphacts.org/units/Nanomolar,167030,=,1,1,=,,IC50,nM,,460.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,460.0
,65164,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1ccc(Cl)cc1Cl,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL90250,,CHEMBL90250,,0,http://www.openphacts.org/units/Nanomolar,167043,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,65165,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL420616,,CHEMBL420616,,0,http://www.openphacts.org/units/Nanomolar,167023,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,67661,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nc(-c2ccc(/C=N/N=C(/N)S)s2)cc1C(F)(F)F,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '15.46', 'le': '0.34', 'lle': '2.40', 'sei': '7.52'}",CHEMBL91830,,CHEMBL91830,5.16,0,http://www.openphacts.org/units/Nanomolar,167061,=,1,1,=,,IC50,nM,,7000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,7000.0
,67662,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=N\N=C(\N)S)c1ccc(N2CCOCC2)cc1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91267,,CHEMBL91267,,0,http://www.openphacts.org/units/Nanomolar,166987,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,10000.0
,67663,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1cccc(Br)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '24.46', 'le': '0.64', 'lle': '4.19', 'sei': '13.80'}",CHEMBL313679,,CHEMBL313679,7.00,1,http://www.openphacts.org/units/Nanomolar,167040,=,1,1,=,,IC50,nM,,100.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,100.0
,67666,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(/C=N/N=C(/N)S)c2ccccc12,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL330453,,CHEMBL330453,,0,http://www.openphacts.org/units/Nanomolar,167037,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,10000.0
,69007,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '22.43', 'le': '0.48', 'lle': '3.62', 'sei': '15.17'}",CHEMBL93166,,CHEMBL93166,7.70,0,http://www.openphacts.org/units/Nanomolar,167045,=,1,1,=,,IC50,nM,,20.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,20.0
,69009,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N1CCC(c2cccc(Cl)c2)=N1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '27.40', 'le': '0.60', 'lle': '4.58', 'sei': '15.78'}",CHEMBL90197,,CHEMBL90197,6.57,0,http://www.openphacts.org/units/Nanomolar,166996,=,1,1,=,,IC50,nM,,270.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,270.0
,70419,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1cccc(Cl)c1,,,CHEMBL1135476,J. Med. Chem.,2002,"{'bei': '27.54', 'le': '0.61', 'lle': '3.96', 'sei': '13.12'}",CHEMBL90866,,CHEMBL90866,6.66,0,http://www.openphacts.org/units/Nanomolar,167034,=,1,1,=,,IC50,nM,,220.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,nM,UO_0000065,,220.0
,70422,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\NC(N)=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL89974,,CHEMBL89974,,0,http://www.openphacts.org/units/Nanomolar,167005,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,71669,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,CC/C(=N\N=C(\N)S)c1cccc(F)c1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL92375,,CHEMBL92375,,0,http://www.openphacts.org/units/Nanomolar,167032,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,71670,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,N/C(S)=N/N=C/c1cccc(Cl)c1Cl,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL93490,,CHEMBL93490,,0,http://www.openphacts.org/units/Nanomolar,167057,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,71671,[],CHEMBL660279,Inhibitory activity against Trypanosoma cruzi cathepsin L-like protease (cruzain) was determined using purified recombinant protein,B,,,BAO_0000190,BAO_0000357,single protein format,C/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,,,CHEMBL1135476,J. Med. Chem.,2002,,CHEMBL91201,,CHEMBL91201,,0,http://www.openphacts.org/units/Nanomolar,167020,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,553639,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccccc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL119515,,CHEMBL119515,,0,http://www.openphacts.org/units/Nanomolar,223841,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,553641,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccccc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '16.08', 'le': '0.29', 'lle': '1.97', 'sei': '7.10'}",CHEMBL119515,,CHEMBL119515,4.52,0,http://www.openphacts.org/units/Nanomolar,223841,=,1,1,=,,IC50,nM,,30000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,30.0
,554836,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2C1=O,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL326294,ISATIN,CHEMBL326294,,0,http://www.openphacts.org/units/Nanomolar,223820,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,554838,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2C1=O,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL326294,ISATIN,CHEMBL326294,,0,http://www.openphacts.org/units/Nanomolar,223820,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,554839,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)C(=O)C(=O)N2,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL118883,,CHEMBL118883,,0,http://www.openphacts.org/units/Nanomolar,223849,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,555982,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(S(=O)(=O)c2ccccc2)c2ccccc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL119828,,CHEMBL119828,,0,http://www.openphacts.org/units/Nanomolar,223843,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,555984,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(S(=O)(=O)c2ccccc2)c2ccccc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '16.79', 'le': '0.33', 'lle': '3.22', 'sei': '6.74'}",CHEMBL119828,,CHEMBL119828,4.82,0,http://www.openphacts.org/units/Nanomolar,223843,=,1,1,=,,IC50,nM,,15000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,15.0
,555985,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)c(CN2C(=O)C(=O)c3cc(C)ccc32)c1,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '14.67', 'le': '0.27', 'lle': '0.76', 'sei': '10.96'}",CHEMBL118638,,CHEMBL118638,4.10,0,http://www.openphacts.org/units/Nanomolar,223840,=,1,1,=,,IC50,nM,,80000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,80.0
,555987,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)c(CN2C(=O)C(=O)c3cc(C)ccc32)c1,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL118638,,CHEMBL118638,,0,http://www.openphacts.org/units/Nanomolar,223840,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,557286,[],CHEMBL812107,Inhibitory activity against Cruzain;range is 20-50,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2[nH]c(O)c(/N=N/C(=N)S)c2c1,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '18.36', 'le': '0.37', 'lle': '1.17', 'sei': '5.08'}",CHEMBL119345,,CHEMBL119345,4.30,0,http://www.openphacts.org/units/Nanomolar,223828,=,1,1,=,,IC50,nM,,50000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,50.0
,557288,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2[nH]c(O)c(/N=N/C(=N)S)c2c1,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '20.59', 'le': '0.41', 'lle': '1.69', 'sei': '5.70'}",CHEMBL119345,,CHEMBL119345,4.82,0,http://www.openphacts.org/units/Nanomolar,223828,=,1,1,=,,IC50,nM,,15000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,15.0
,557289,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(c2ccccc2)c2ccccc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL117447,PHENYL ISATIN,CHEMBL117447,,0,http://www.openphacts.org/units/Nanomolar,223845,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,557292,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccc(Cl)cc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.98', 'le': '0.25', 'lle': '0.89', 'sei': '6.43'}",CHEMBL326185,,CHEMBL326185,4.10,0,http://www.openphacts.org/units/Nanomolar,223833,=,1,1,=,,IC50,nM,,80000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,80.0
,557294,[],CHEMBL805131,Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccc(Cl)cc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL326185,,CHEMBL326185,,0,http://www.openphacts.org/units/Nanomolar,223833,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,557295,[],CHEMBL812106,Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccc(F)cc21,,,CHEMBL1145878,Bioorg. Med. Chem. Lett.,2003,,CHEMBL118762,,CHEMBL118762,,0,http://www.openphacts.org/units/Nanomolar,223831,>>,1,1,>>,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
